customer_id,nome,sobrenome,sexo,compra_bike_ultimo_3_anos,Ano,Mês,Dia,cargo,categoria_cargo,segmento,possui_carro,falecido
1674,Rahal,Woodman,Female,97,1977,outubro,26,Civil Engineer,Manufacturing,High Net Worth,No,N
1675,Luke,Wombwell,Male,76,1955,agosto,14,Engineer I,Manufacturing,Affluent Customer,Yes,N
1676,Ozzy,Olerenshaw,Male,63,1975,março,31,Information Systems Manager,Health,Mass Customer,No,N
1677,Petrina,Pollins,Female,56,1958,maio,28,Editor,Health,Affluent Customer,Yes,N
1678,Dale,Hursey,Female,20,1977,outubro,7,"",Financial Services,High Net Worth,Yes,N
1679,Arabel,Kayser,Female,92,1975,novembro,3,Programmer II,Health,Mass Customer,Yes,N
1680,Loise,Austins,Female,5,1998,julho,28,Desktop Support Technician,Property,Mass Customer,Yes,N
1681,Rupert,Gilstoun,Male,78,1979,dezembro,7,"",Health,High Net Worth,Yes,N
1682,Gerladina,Cuddon,Female,93,1960,abril,25,Structural Engineer,Manufacturing,Affluent Customer,Yes,N
1683,Brenn,Bacon,Gay,72,,,,Budget/Accounting Analyst I,IT,Mass Customer,Yes,N
1684,Janie,Stonehewer,Female,96,1979,julho,10,Environmental Tech,Manufacturing,Mass Customer,No,N
1685,Marya,Milington,Female,32,1972,março,16,Budget/Accounting Analyst III,IT,Mass Customer,No,N
1686,Fremont,Trundle,Male,95,1980,julho,6,Account Representative IV,Argiculture,Mass Customer,Yes,N
1687,Chance,Maben,Male,16,1991,maio,9,"",Manufacturing,Affluent Customer,Yes,N
1688,Charmaine,Suller,Female,80,1978,dezembro,5,Systems Administrator II,n/a,Mass Customer,No,N
1689,Teodor,Larwell,Male,48,1995,junho,18,Quality Control Specialist,Financial Services,Mass Customer,Yes,N
1690,Torey,Kensall,Male,6,1988,dezembro,19,Food Chemist,Health,Affluent Customer,Yes,N
1691,Tomlin,"",Male,50,1979,novembro,16,Account Coordinator,n/a,High Net Worth,Yes,N
1692,Harriette,De Matteis,Female,85,1967,abril,7,Senior Quality Engineer,Health,Mass Customer,Yes,N
1693,Ring,Birchall,Male,79,1965,novembro,6,Accountant I,Health,Affluent Customer,No,N
1694,Tonnie,McLinden,Male,11,1959,outubro,11,"",IT,Mass Customer,Yes,N
1695,Blanch,Leyshon,Female,11,1991,maio,18,Environmental Specialist,n/a,High Net Worth,Yes,N
1696,Mose,Middler,Male,48,1991,junho,7,Librarian,Entertainment,High Net Worth,No,N
1697,Eddi,Mansbridge,Female,44,1969,março,29,Occupational Therapist,Health,Mass Customer,Yes,N
1698,Christabella,Eldredge,Female,58,1971,agosto,24,"",Health,Affluent Customer,Yes,N
1699,Poul,Dumphy,Male,33,1958,maio,8,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,N
1700,Rana,Streets,Female,28,1969,setembro,18,Electrical Engineer,Manufacturing,High Net Worth,Yes,N
1701,Hazlett,Goane,Male,11,1963,abril,24,"",Manufacturing,High Net Worth,No,N
1702,Bryn,Whisby,Male,14,1956,abril,3,Research Nurse,Health,Mass Customer,No,N
1703,Nerita,Keppie,Female,14,1991,abril,1,Product Engineer,Telecommunications,Mass Customer,Yes,N
1704,Tremain,Breadon,Male,96,1962,outubro,22,Analyst Programmer,IT,High Net Worth,No,N
1705,Nelle,Haworth,Female,1,1979,agosto,14,Research Associate,Financial Services,Mass Customer,Yes,N
1706,Slade,Semark,Male,32,1961,agosto,19,"",Financial Services,High Net Worth,Yes,N
1707,Alfonso,Readett,Male,18,1994,janeiro,2,Cost Accountant,Financial Services,High Net Worth,No,N
1708,Wenona,Mahaddie,Female,39,1988,dezembro,30,Marketing Manager,Property,High Net Worth,No,N
1709,Osgood,Seeborne,Male,36,1974,setembro,30,Food Chemist,Health,Affluent Customer,No,N
1710,Matilde,MacKeeg,Female,49,1954,junho,30,Health Coach IV,Health,High Net Worth,No,N
1711,Marie-jeanne,Mattson,Female,81,1993,setembro,26,"",Manufacturing,High Net Worth,Yes,N
1712,Chad,"",Female,63,1976,outubro,12,Dental Hygienist,Health,High Net Worth,Yes,N
1713,Jennica,Jeeks,Female,89,1988,novembro,8,Teacher,Retail,High Net Worth,Yes,N
1714,Esma,Rycroft,Female,80,1998,junho,26,Senior Sales Associate,Property,High Net Worth,Yes,N
1715,Cobb,Schrinel,Male,41,1988,junho,1,Web Developer III,Entertainment,Mass Customer,Yes,N
1716,Lou,Yellep,Female,42,1987,janeiro,30,Senior Developer,Telecommunications,Affluent Customer,No,N
1717,Obadias,Gristwood,Male,96,1978,novembro,14,Civil Engineer,Manufacturing,Mass Customer,No,N
1718,Eada,Coaster,Female,13,1994,abril,19,Professor,Financial Services,High Net Worth,Yes,N
1719,Devy,Hannum,Male,71,1973,julho,4,Media Manager IV,Financial Services,High Net Worth,No,N
1720,Matilda,Milton,Female,96,1986,outubro,6,Staff Accountant II,Financial Services,Mass Customer,Yes,N
1721,Delcine,Hansod,Female,82,1980,outubro,22,Senior Quality Engineer,Financial Services,High Net Worth,No,N
1722,Fritz,Geare,Male,52,1963,julho,17,Cost Accountant,Financial Services,Mass Customer,No,N
1723,Atalanta,Stoeck,Female,90,1986,outubro,24,Geologist IV,n/a,Mass Customer,Yes,N
1724,Davita,Pristnor,Female,28,1999,janeiro,24,Assistant Media Planner,Entertainment,High Net Worth,Yes,N
1725,Corena,Postlewhite,Female,80,1979,julho,19,Junior Executive,Manufacturing,High Net Worth,Yes,N
1726,Mariette,Alexsandrev,Female,41,1973,agosto,6,Junior Executive,Financial Services,High Net Worth,No,N
1727,Everard,"",Male,43,1978,maio,10,Assistant Media Planner,Entertainment,High Net Worth,No,N
1728,Pryce,Larner,Male,41,1977,maio,4,Paralegal,Financial Services,Affluent Customer,No,N
1729,Alla,Kyles,Female,37,1987,novembro,16,Mechanical Systems Engineer,Argiculture,High Net Worth,No,N
1730,Tildi,Kirkup,Female,29,1985,dezembro,21,Senior Financial Analyst,Financial Services,Mass Customer,No,N
1731,Aigneis,MacKall,Female,26,1959,março,11,Health Coach III,Health,High Net Worth,Yes,N
1732,Elihu,Cudworth,Male,95,1978,julho,7,Desktop Support Technician,Argiculture,Mass Customer,Yes,N
1733,Gothart,Coomer,Male,10,1986,maio,26,Associate Professor,Financial Services,High Net Worth,No,N
1734,Adriana,Cullerne,Female,88,1977,outubro,10,Community Outreach Specialist,Retail,Mass Customer,Yes,N
1735,Sly,Offord,Male,7,1966,setembro,7,Occupational Therapist,Health,Mass Customer,No,N
1736,Garrek,Rowbotham,Male,83,1998,maio,10,Associate Professor,IT,Affluent Customer,No,N
1737,Benny,Jammet,Female,21,1976,setembro,6,Senior Developer,Property,Affluent Customer,Yes,N
1738,Frankie,Seydlitz,Male,39,1985,abril,24,Engineer II,Argiculture,High Net Worth,Yes,N
1739,Burnaby,Stiffkins,Male,20,1954,outubro,6,Software Consultant,Entertainment,Mass Customer,No,N
1740,Faythe,Janaszewski,Gay,83,,,,Research Associate,IT,Mass Customer,Yes,N
1741,Karlens,Carneck,Male,18,1994,julho,11,General Manager,Financial Services,High Net Worth,No,N
1742,Quintin,Dublin,Male,48,1958,agosto,17,Tax Accountant,n/a,High Net Worth,No,N
1743,Pall,Creek,Male,80,1981,julho,25,Director of Sales,Manufacturing,Affluent Customer,Yes,N
1744,Phoebe,Kahen,Female,41,1972,janeiro,21,Nurse Practicioner,Financial Services,High Net Worth,No,N
1745,Leigha,Clawson,Female,37,1955,agosto,23,Chief Design Engineer,Financial Services,Mass Customer,Yes,N
1746,Kev,"",Male,58,1962,janeiro,5,Operator,IT,High Net Worth,No,N
1747,Obadiah,Fairall,Male,46,1987,março,14,Research Assistant II,Financial Services,Affluent Customer,No,N
1748,Skell,Oxenden,Male,83,1956,junho,7,Recruiter,Manufacturing,Mass Customer,Yes,N
1749,Debbi,Petschelt,Female,66,1980,outubro,22,"",Telecommunications,High Net Worth,No,N
1750,Filbert,Evreux,Male,14,1959,maio,13,Internal Auditor,Entertainment,Mass Customer,Yes,N
1751,Sara-ann,Haddick,Female,49,1969,março,23,"",Health,Mass Customer,No,N
1752,Diane,Busk,Female,92,1977,janeiro,27,Systems Administrator II,n/a,Mass Customer,No,N
1753,Kerry,Ford,Female,6,1997,outubro,12,VP Product Management,Health,High Net Worth,Yes,N
1754,Zonnya,Tolland,Female,24,1965,novembro,27,"",Retail,Mass Customer,Yes,N
1755,Dagmar,Panyer,Female,38,1986,agosto,23,Tax Accountant,Property,Mass Customer,No,N
1756,Daron,"",Female,92,1976,dezembro,17,Junior Executive,n/a,High Net Worth,No,N
1757,Hashim,Hartwell,Male,68,1966,março,3,"",IT,High Net Worth,No,N
1758,Helli,Cooksley,Female,16,1971,outubro,28,Administrative Assistant I,Argiculture,Mass Customer,Yes,N
1759,Quillan,Shortland,Male,52,1969,junho,2,Biostatistician IV,Financial Services,High Net Worth,No,N
1760,Kelsy,Barrowcliff,Female,68,1966,abril,27,Dental Hygienist,Health,High Net Worth,No,N
1761,Kassi,List,Female,96,1974,agosto,29,Legal Assistant,Manufacturing,Mass Customer,Yes,N
1762,Gaye,Steutly,Female,49,1978,abril,30,Research Assistant II,Health,Mass Customer,Yes,N
1763,Suzie,Ornillos,Female,96,1994,outubro,30,Automation Specialist I,Manufacturing,Affluent Customer,Yes,N
1764,Zaria,Van der Krui,Female,36,1960,junho,21,Desktop Support Technician,n/a,Mass Customer,Yes,N
1765,Sibella,O' Mara,Female,48,1967,fevereiro,13,Senior Quality Engineer,n/a,High Net Worth,No,N
1766,Maye,O'Moylane,Female,53,1985,outubro,20,Senior Quality Engineer,n/a,Affluent Customer,No,N
1767,Cicely,Millier,Female,28,1959,março,10,Software Engineer IV,Manufacturing,Affluent Customer,Yes,N
1768,Normand,Ganderton,Male,36,1974,fevereiro,9,Programmer I,Manufacturing,High Net Worth,No,N
1769,Sheridan,Shaves,Male,13,1960,novembro,26,"",n/a,Mass Customer,Yes,N
1770,Chrysler,Vasile,Female,63,1995,abril,10,Junior Executive,n/a,Mass Customer,Yes,N
1771,Zarah,Santello,Female,1,1974,novembro,1,Geological Engineer,Manufacturing,Mass Customer,Yes,N
1772,Michael,Foulis,Male,98,1984,julho,7,Financial Analyst,Financial Services,High Net Worth,Yes,N
1773,Nickolas,Guittet,Gay,82,,,,"",IT,Mass Customer,Yes,N
1774,Vidovik,Astall,Male,48,1978,novembro,1,Compensation Analyst,Financial Services,Mass Customer,Yes,N
1775,Kimberly,Dishmon,Female,73,1995,outubro,1,Actuary,Financial Services,Affluent Customer,No,N
1776,Korey,Gate,Male,77,1978,agosto,26,Accountant I,Financial Services,Affluent Customer,No,N
1777,Lucinda,Jerok,Female,47,1994,maio,2,Sales Representative,Retail,Affluent Customer,No,N
1778,Emera,Margrem,Female,72,2000,julho,30,Staff Accountant III,n/a,Mass Customer,Yes,N
1779,Krishnah,Firmage,Male,55,1996,novembro,19,Information Systems Manager,Argiculture,Affluent Customer,No,N
1780,Maude,Tixier,Gay,52,,,,Research Associate,IT,Mass Customer,No,N
1781,Sammie,Uglow,Male,63,1965,julho,26,Data Coordiator,n/a,Affluent Customer,No,N
1782,Ewen,Emes,Male,47,1966,dezembro,22,Pharmacist,Health,Affluent Customer,Yes,N
1783,Brett,McCalister,Male,55,1995,julho,30,"",Retail,Mass Customer,Yes,N
1784,Louella,O' Timony,Female,37,1994,outubro,15,GIS Technical Architect,Manufacturing,Mass Customer,Yes,N
1785,Marty,Whatford,Male,23,1960,dezembro,10,Clinical Specialist,Health,Mass Customer,No,N
1786,Lonee,Gorce,Female,70,1962,março,20,Administrative Assistant III,Argiculture,High Net Worth,Yes,N
1787,Tull,Godehard.sf,Male,2,1976,novembro,21,Executive Secretary,Retail,High Net Worth,Yes,N
1788,Anna-diana,Kurten,Female,79,1964,agosto,10,Account Representative IV,Financial Services,High Net Worth,Yes,N
1789,Talya,Darycott,Female,44,1986,agosto,29,Analog Circuit Design manager,Property,Mass Customer,No,N
1790,Vite,Molyneux,Male,90,1993,setembro,25,Budget/Accounting Analyst IV,Health,Affluent Customer,No,N
1791,Ninon,Van Der Hoog,Female,20,1974,dezembro,25,Data Coordiator,IT,Affluent Customer,Yes,N
1792,Dunstan,Kegley,Male,1,1988,abril,7,"",Financial Services,Mass Customer,No,N
1793,Hewett,Handes,Male,19,1989,junho,14,Actuary,Financial Services,Mass Customer,Yes,N
1794,Caro,McKirton,Female,53,1969,março,10,Administrative Officer,Property,Mass Customer,No,N
1795,Wally,Rebbeck,Male,40,1977,setembro,21,Internal Auditor,Manufacturing,Affluent Customer,No,N
1796,Cayla,Marcus,Female,79,1969,novembro,28,Desktop Support Technician,Manufacturing,High Net Worth,Yes,N
1797,Basile,Le Floch,Male,49,1974,maio,16,Assistant Professor,n/a,Mass Customer,No,N
1798,Eunice,Risom,Female,46,2000,outubro,11,Electrical Engineer,Manufacturing,High Net Worth,Yes,N
1799,Tito,Brash,Male,81,1977,dezembro,23,"",n/a,Affluent Customer,No,N
1800,Dianemarie,Hatherall,Female,30,1955,setembro,23,Executive Secretary,Argiculture,High Net Worth,No,N
1801,Bendix,Olivella,Male,48,1976,dezembro,23,Legal Assistant,Manufacturing,Affluent Customer,No,N
1802,Lizzie,Duke,Female,3,1973,abril,11,Nuclear Power Engineer,Manufacturing,Mass Customer,No,N
1803,Clarinda,Edlyn,Female,75,1988,janeiro,13,"",n/a,Mass Customer,No,N
1804,Matelda,Kordas,Female,91,1963,março,28,Product Engineer,Property,Affluent Customer,No,N
1805,Venus,Sketch,Female,90,1976,outubro,15,Budget/Accounting Analyst II,Financial Services,Mass Customer,No,N
1806,Gil,De Gregorio,Gay,95,,,,Software Test Engineer IV,IT,Mass Customer,No,N
1807,Pollyanna,Serjeantson,Female,45,1955,março,15,Help Desk Operator,n/a,High Net Worth,Yes,N
1808,Charles,Carren,Male,98,1965,dezembro,15,Information Systems Manager,Retail,High Net Worth,No,N
1809,Reba,Southon,Female,67,1961,janeiro,26,Programmer II,Health,Mass Customer,Yes,N
1810,Royall,Terris,Male,98,1959,maio,6,Geological Engineer,Manufacturing,High Net Worth,No,N
1811,Sylvan,Sugge,Male,59,1999,outubro,13,"",Financial Services,Mass Customer,No,N
1812,Daffi,Sewley,Female,20,1959,julho,11,Clinical Specialist,Health,Affluent Customer,No,N
1813,Reeva,Eakeley,Female,45,2001,maio,19,Technical Writer,Manufacturing,Mass Customer,No,N
1814,Shawn,Platfoot,Female,33,1988,agosto,18,Web Designer IV,Retail,Affluent Customer,No,N
1815,Bab,Bingall,Female,23,1954,março,26,Software Test Engineer I,Argiculture,Mass Customer,Yes,N
1816,Lonni,Andrichak,Female,68,1977,fevereiro,25,"",Argiculture,Mass Customer,No,N
1817,Jozef,Frizzell,Male,32,1975,março,13,Graphic Designer,n/a,High Net Worth,No,N
1818,Katha,Lockhurst,Female,64,1967,abril,1,Assistant Media Planner,Entertainment,Mass Customer,Yes,N
1819,Deedee,Fransinelli,Female,26,1994,novembro,23,Graphic Designer,Entertainment,Mass Customer,Yes,N
1820,Yard,Teeney,Male,12,1996,abril,2,Software Engineer II,IT,Affluent Customer,No,N
1821,Fields,Bayne,Male,89,1972,março,9,Web Developer IV,Entertainment,High Net Worth,Yes,N
1822,Trudie,Capper,Female,67,1962,setembro,18,"",Financial Services,Mass Customer,No,N
1823,Trude,Rizzardo,Female,29,1974,maio,24,VP Quality Control,n/a,High Net Worth,No,N
1824,Robbie,Yakubovics,Female,12,1959,outubro,12,Safety Technician III,Manufacturing,Affluent Customer,Yes,N
1825,Arv,Whitsey,Male,82,1967,fevereiro,14,VP Quality Control,Financial Services,Mass Customer,Yes,N
1826,Jareb,Langcaster,Male,33,1961,janeiro,10,Chemical Engineer,Manufacturing,High Net Worth,Yes,N
1827,Stormie,Smyth,Female,92,1978,janeiro,15,Sales Representative,Retail,Affluent Customer,Yes,N
1828,Leigha,Bacchus,Female,65,1987,dezembro,2,Junior Executive,Manufacturing,Affluent Customer,No,N
1829,Darcy,Jaslem,Male,82,1980,outubro,29,Editor,n/a,Mass Customer,No,N
1830,Nathan,Antognazzi,Male,98,1985,abril,30,Software Consultant,Manufacturing,High Net Worth,No,N
1831,Lisle,Yokel,Male,58,1977,novembro,13,Social Worker,Health,Mass Customer,No,N
1832,Elicia,Normanvill,Female,53,1964,novembro,5,Programmer Analyst III,Manufacturing,Mass Customer,Yes,N
1833,Klemens,Eite,Male,67,1967,março,15,Actuary,Financial Services,High Net Worth,Yes,N
1834,Otes,Gottelier,Male,84,1977,junho,30,Director of Sales,Financial Services,High Net Worth,Yes,N
1835,Rodrigo,Felce,Male,48,1993,junho,30,Financial Advisor,Financial Services,Affluent Customer,Yes,N
1836,Rochella,Harce,Female,54,1955,junho,5,Research Nurse,Health,Mass Customer,Yes,N
1837,Tirrell,Cosgreave,Male,9,1973,dezembro,29,Account Coordinator,Manufacturing,Mass Customer,Yes,N
1838,Jobina,Dudenie,Female,14,1964,novembro,25,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,N
1839,Faythe,Rance,Female,60,1987,maio,8,Internal Auditor,Entertainment,High Net Worth,Yes,N
1840,Sherman,Gullen,Male,22,1977,novembro,4,Staff Scientist,Argiculture,High Net Worth,Yes,N
1841,Nathanial,D'Ambrogi,Male,63,1995,outubro,22,Administrative Assistant III,Argiculture,Affluent Customer,No,N
1842,Ephrayim,Beville,Male,89,1977,fevereiro,27,Accountant IV,Financial Services,Mass Customer,No,N
1843,Kennett,Attack,Male,96,1984,setembro,8,Recruiting Manager,n/a,Mass Customer,Yes,N
1844,Amaleta,Slafford,Female,71,1975,outubro,21,Product Engineer,n/a,Mass Customer,No,N
1845,Pascal,Veronique,Male,34,1978,janeiro,16,General Manager,Financial Services,Mass Customer,No,N
1846,Lorette,Daspar,Female,4,1978,dezembro,18,Senior Editor,Manufacturing,Affluent Customer,No,N
1847,Bobinette,Stanaway,Female,68,1978,fevereiro,4,Executive Secretary,Manufacturing,Mass Customer,No,N
1848,Dev,Caghan,Male,22,1976,novembro,25,Information Systems Manager,Manufacturing,Mass Customer,No,N
1849,Jess,Bollans,Male,6,1958,julho,1,"",Retail,Mass Customer,Yes,N
1850,Dare,Wasling,Male,4,1978,maio,16,Biostatistician II,Manufacturing,High Net Worth,No,N
1851,Miles,Fallows,Male,20,1974,março,18,Account Representative II,n/a,Mass Customer,No,N
1852,Darby,Shailer,Female,22,1978,janeiro,21,Research Associate,Manufacturing,Affluent Customer,No,N
1853,Agathe,Dimmick,Female,67,1987,junho,20,Recruiter,n/a,Mass Customer,Yes,N
1854,Mandie,Jeger,Female,11,1978,setembro,12,Community Outreach Specialist,n/a,High Net Worth,Yes,N
1855,Foss,Yanele,Male,2,1971,julho,8,Librarian,Entertainment,Mass Customer,Yes,N
1856,Toni,Harbidge,Female,57,1969,julho,20,Associate Professor,Retail,Mass Customer,No,N
1857,Purcell,Chinnery,Male,57,1968,setembro,20,Marketing Manager,Manufacturing,Affluent Customer,Yes,N
1858,Gabriella,"",Female,30,1957,abril,26,Senior Sales Associate,Manufacturing,High Net Worth,Yes,N
1859,Melamie,Hardman,Female,81,1990,abril,8,Accountant IV,IT,High Net Worth,Yes,N
1860,Holly-anne,Hamman,Female,4,1976,dezembro,28,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,N
1861,Charlena,Muzzi,Female,26,1967,julho,18,Geological Engineer,Manufacturing,Mass Customer,Yes,N
1862,Daron,Umpleby,Female,24,1980,junho,29,"",Health,High Net Worth,Yes,N
1863,Adelbert,Doelle,Male,10,1978,maio,11,VP Product Management,Telecommunications,High Net Worth,No,N
1864,Anet,Pellitt,Female,45,1960,julho,3,Senior Quality Engineer,Retail,Mass Customer,No,N
1865,Isabelita,Kitchener,Female,35,1997,dezembro,24,Office Assistant III,n/a,Mass Customer,No,N
1866,Huberto,Bazylets,Male,27,1992,outubro,7,Marketing Manager,Manufacturing,Mass Customer,No,N
1867,Tonya,Ritmeier,Female,96,1986,abril,16,Senior Developer,n/a,Affluent Customer,No,N
1868,Aloisia,Ivel,Female,11,1988,junho,22,Assistant Manager,Retail,Mass Customer,No,N
1869,Neda,Longfellow,Female,73,1977,outubro,19,Geologist IV,Financial Services,High Net Worth,Yes,N
1870,Alikee,Sjollema,Female,24,1973,janeiro,16,Graphic Designer,n/a,Affluent Customer,No,N
1871,Shayna,McQuin,Female,52,1994,janeiro,23,Senior Cost Accountant,Financial Services,High Net Worth,Yes,N
1872,Leif,Feeney,Male,75,1973,maio,28,Help Desk Technician,Manufacturing,Mass Customer,Yes,N
1873,Raul,Cabrer,Male,49,1992,julho,9,General Manager,Manufacturing,Affluent Customer,Yes,N
1874,Nickolai,McChesney,Male,17,1957,setembro,29,"",Argiculture,High Net Worth,Yes,N
1875,Amory,Bohler,Male,4,1959,janeiro,11,Staff Scientist,Retail,High Net Worth,Yes,N
1876,Borden,Wooles,Male,16,1977,maio,28,Recruiting Manager,Financial Services,Affluent Customer,No,N
1877,Radcliffe,Bartolomeoni,Male,13,1966,setembro,9,Associate Professor,Financial Services,High Net Worth,Yes,N
1878,Pen,Hedgecock,Male,6,1954,novembro,6,Account Coordinator,Health,Affluent Customer,No,N
1879,Kermy,Heningam,Male,4,1967,abril,25,Account Representative I,Manufacturing,High Net Worth,No,N
1880,Garrett,Dommett,Male,50,1972,agosto,11,"",n/a,High Net Worth,No,N
1881,Gherardo,Lahy,Male,61,1957,dezembro,10,Quality Control Specialist,n/a,Affluent Customer,Yes,N
1882,Justin,Ragless,Male,86,1964,maio,5,Account Executive,Manufacturing,Affluent Customer,No,N
1883,Jinny,Cawood,Female,6,1991,agosto,13,"",Health,Mass Customer,No,N
1884,Aurore,Buckmaster,Female,19,1969,novembro,25,"",Manufacturing,Mass Customer,Yes,N
1885,Jerome,Sheavills,Male,18,1982,outubro,27,Software Consultant,Health,High Net Worth,Yes,N
1886,Eugenie,Belcham,Female,35,1978,setembro,22,Nurse,IT,Affluent Customer,No,N
1887,Kynthia,Purcer,Female,22,1965,junho,22,Director of Sales,IT,Affluent Customer,Yes,N
1888,Sibyl,Scholtz,Female,67,2002,janeiro,26,Food Chemist,Health,Mass Customer,Yes,N
1889,Dare,"",Male,98,1973,julho,7,Quality Control Specialist,Retail,Affluent Customer,No,N
1890,Carce,Gunthorp,Male,89,1972,outubro,8,Analyst Programmer,Financial Services,Mass Customer,No,N
1891,Neville,Bloyes,Male,6,1990,março,2,Marketing Manager,Retail,Mass Customer,Yes,N
1892,Allyson,Pinsent,Female,48,1995,setembro,7,"",Retail,High Net Worth,Yes,N
1893,Gunar,Sleit,Male,25,1968,abril,22,Administrative Officer,n/a,Mass Customer,No,N
1894,Patten,Laytham,Male,86,1976,abril,1,Automation Specialist III,Manufacturing,High Net Worth,Yes,N
1895,Leese,Lohan,Female,53,1975,setembro,2,Technical Writer,Manufacturing,Mass Customer,No,N
1896,Garald,Brasner,Male,13,1995,abril,30,Project Manager,n/a,High Net Worth,No,N
1897,Cosette,Callar,Female,58,1997,agosto,20,Product Engineer,n/a,Mass Customer,Yes,N
1898,Katalin,Mantz,Female,67,1979,novembro,24,Developer III,Manufacturing,Affluent Customer,Yes,N
1899,Lambert,Vardey,Male,29,1997,setembro,2,"",Retail,Affluent Customer,Yes,N
1900,Noland,Larder,Male,67,1980,agosto,15,Safety Technician II,Financial Services,Affluent Customer,Yes,N
1901,Vail,Southernwood,Male,40,1977,agosto,22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,No,N
1902,Camille,Vallintine,Female,48,1964,dezembro,1,Environmental Tech,Financial Services,Mass Customer,Yes,N
1903,Tucky,Pizzie,Male,8,1973,novembro,20,Project Manager,n/a,High Net Worth,Yes,N
1904,Nert,Muglestone,Female,60,1978,janeiro,25,Technical Writer,IT,High Net Worth,Yes,N
1905,Corabelle,"",Female,21,1953,setembro,17,Help Desk Technician,Manufacturing,Affluent Customer,No,N
1906,Waylan,Katte,Male,69,1988,abril,24,Product Engineer,Retail,Mass Customer,No,N
1907,Lind,Dredge,Male,69,1974,novembro,4,VP Sales,Health,High Net Worth,No,N
1908,Jaquelyn,Workman,Female,2,1963,dezembro,10,Help Desk Technician,Financial Services,High Net Worth,Yes,N
1909,Drucill,Laurand,Female,32,1984,dezembro,11,Research Assistant II,Argiculture,Affluent Customer,Yes,N
1910,Yovonnda,Warrior,Female,20,1959,julho,13,Systems Administrator I,Property,High Net Worth,Yes,N
1911,Hallsy,De Leek,Male,22,1980,junho,8,Director of Sales,Manufacturing,Mass Customer,No,N
1912,Hall,Grouer,Male,36,1992,novembro,4,Account Coordinator,Manufacturing,High Net Worth,No,N
1913,Tamiko,Fergie,Female,36,1973,novembro,2,Dental Hygienist,Health,Mass Customer,Yes,N
1914,Clyve,Sandwick,Male,72,1968,junho,21,VP Product Management,Financial Services,Mass Customer,No,N
1915,Dusty,Tesimon,Female,40,1953,outubro,12,Social Worker,Health,Mass Customer,Yes,N
1916,Redd,O'Crowley,Male,71,1995,março,5,Computer Systems Analyst II,Retail,High Net Worth,Yes,N
1917,Raquela,Schimpke,Female,7,1973,julho,28,Senior Sales Associate,Argiculture,Affluent Customer,Yes,N
1918,Devin,Sandeson,Gay,83,,,,Staff Accountant II,IT,Affluent Customer,No,N
1919,Bartie,Hartburn,Male,40,1960,dezembro,23,VP Product Management,Argiculture,Mass Customer,Yes,N
1920,Rutter,Marlen,Male,29,1988,janeiro,6,Sales Associate,Financial Services,Mass Customer,No,N
1921,Cybill,Wakes,Female,70,1982,dezembro,3,Accountant III,n/a,Mass Customer,No,N
1922,Ailene,Tomkies,Female,7,1969,novembro,11,Speech Pathologist,n/a,High Net Worth,Yes,N
1923,Immanuel,Farlamb,Male,52,1970,agosto,23,Health Coach IV,Health,Mass Customer,No,N
1924,Eolande,Kauscher,Female,94,1965,dezembro,1,VP Product Management,n/a,Mass Customer,Yes,N
1925,Amaleta,Dickens,Female,34,1982,janeiro,28,"",n/a,Mass Customer,Yes,N
1926,Stefano,Menhenitt,Male,72,1957,novembro,15,Senior Cost Accountant,Financial Services,High Net Worth,Yes,N
1927,Masha,Bibbie,Female,11,1975,julho,15,Software Test Engineer I,Manufacturing,Affluent Customer,Yes,N
1928,Sully,Dorling,Male,2,1977,setembro,24,Chemical Engineer,Manufacturing,High Net Worth,Yes,N
1929,Elka,Crossgrove,Female,79,1986,outubro,12,Food Chemist,Health,Affluent Customer,No,N
1930,Ambrose,Bleasby,Male,27,1996,junho,14,Speech Pathologist,Manufacturing,High Net Worth,No,N
1931,Boris,Syres,Male,85,1973,novembro,6,Senior Developer,Health,Affluent Customer,No,N
1932,Sybila,Enefer,Female,98,1977,janeiro,3,Librarian,Entertainment,Affluent Customer,Yes,N
1933,Ephraim,Fulep,Male,72,1980,setembro,10,Automation Specialist I,Manufacturing,Affluent Customer,No,N
1934,Bryant,Tordiffe,Male,70,1963,janeiro,17,Budget/Accounting Analyst IV,n/a,Affluent Customer,Yes,N
1935,Galvan,"",Male,72,1974,novembro,13,Senior Sales Associate,n/a,Mass Customer,No,N
1936,Gisella,Scad,Female,36,1964,julho,8,Junior Executive,Manufacturing,Mass Customer,Yes,N
1937,Renaud,Gahagan,Male,69,1974,janeiro,8,Quality Engineer,Health,Mass Customer,No,N
1938,Austin,Toopin,Gay,47,,,,Automation Specialist IV,IT,Mass Customer,Yes,N
1939,Pierce,Cheke,Male,81,1992,maio,3,Safety Technician I,n/a,Mass Customer,Yes,N
1940,Gabriellia,Coulter,Female,52,1977,março,2,Teacher,Manufacturing,High Net Worth,Yes,N
1941,Dmitri,Eleshenar,Male,83,1992,maio,23,Librarian,Entertainment,Mass Customer,No,N
1942,Abe,Townby,Male,0,1987,janeiro,8,Programmer Analyst II,Financial Services,High Net Worth,No,N
